"","id","NEAR_DIST"
"53037",57244,1387.86
"53038",70887,398.52
"53039",22741,9678.28
"53040",36735,2315.06
"53041",11119,67.51
"53042",62782,6683.9
"53043",32126,201.31
"53044",57107,336.07
"53045",59591,18315.34
"53046",18298,16163.86
"53047",63832,2536.69
"53048",61408,16611.12
"53049",13148,332.91
"53050",40390,564.7
"53051",1518,34558.19
"53052",38018,252.07
"53053",63821,3337890.34
"53054",21489,74.63
"53055",7704,3217.01
"53056",40449,933.97
"53057",69087,1339.9
"53058",35594,5240.32
"53059",26762,701.99
"53060",63870,2105.66
"53061",56194,3337890.34
"53062",22571,11907.05
"53063",2844,711.24
"53064",54123,8187.97
"53065",11868,3337890.34
"53066",44129,2585.91
"53067",50163,386.39
"53068",31443,243.45
"53069",58100,11462.93
"53070",70601,344.65
"53071",21293,230.37
"53072",40606,12303.47
"53073",48463,4932.55
"53074",62669,259.89
"53075",46952,7857.73
"53076",27096,4687.02
"53077",1076,6264.39
"53078",56420,371.97
"53079",33137,703.8
"53080",31398,7.29
"53081",33897,3598.67
"53082",50764,4087.38
"53083",23791,320.33
"53084",56302,13255.56
"53085",3946,17.83
"53086",10255,99.84
"53087",39050,1954.03
"53088",62707,0.35
"53089",990,1967.14
"53090",61098,4609.52
"53091",45460,39.63
"53092",4605,7549.07
"53093",59474,1164.15
"53094",27681,162.1
"53095",24193,32023.98
"53096",33830,57.85
"53097",31514,3499.15
"53098",74023,10521.06
"53099",30221,4231.38
"53100",5856,10697.23
"53101",19853,9603.09
"53102",25179,3208.57
"53103",6338,3337890.34
"53104",20383,10550.7
"53105",12122,412.55
"53106",44544,9821.86
"53107",67181,400.6
"53108",5519,9696.52
"53109",501,205.56
"53110",2057,236.17
"53111",38104,4955.76
"53112",26845,8676.12
"53113",19357,1189.03
"53114",16698,616.46
"53115",44250,316.51
"53116",12142,16519.12
"53117",68066,10057.37
"53118",19684,3416.26
"53119",38837,51.09
"53120",64027,6611.96
"53121",65177,1525.36
"53122",49772,53.22
"53123",2373,914.01
"53124",41720,3298.96
"53125",57811,11976.2
"53126",55414,5679.66
"53127",2955,43.99
"53128",73669,789.69
"53129",48252,137.4
"53130",69388,238.97
"53131",31625,3308.96
"53132",26612,1734
"53133",25150,3337890.34
"53134",7138,450.59
"53135",59231,10596.07
"53136",26352,6606.9
"53137",37993,2502.6
"53138",46211,9569.28
"53139",36668,7404.16
"53140",70963,236.91
"53141",6322,3375.72
"53142",22842,2996.63
"53143",32620,332.54
"53144",43529,708.99
"53145",4390,38.04
"53146",72087,3337890.34
"53147",65586,2230.23
"53148",59007,4756.64
"53149",43520,12117.62
"53150",3880,7346.21
"53151",20596,8017.79
"53152",45313,223.61
"53153",9353,190.14
"53154",56499,8323.63
"53155",72520,13912.61
"53156",20050,2477.97
"53157",60028,20948.41
"53158",35947,198.34
"53159",73417,492.59
"53160",58038,153.16
"53161",6022,214.31
"53162",62049,150.34
"53163",21598,359.28
"53164",58844,410.23
"53165",59150,149.8
"53166",9450,385.67
"53167",50222,22389.02
"53168",39515,260.78
"53169",67479,795.67
"53170",43321,343.11
"53171",29415,255.46
"53172",62713,295.53
"53173",13130,3337890.34
"53174",58030,10424.07
"53175",569,31.09
"53176",57891,279.16
"53177",65235,99.98
"53178",71155,247.3
"53179",56597,20962.45
"53180",55197,692.69
"53181",11559,230.01
"53182",53201,2490.95
"53183",66408,5418.65
"53184",50091,252.31
"53185",44485,17917.36
"53186",27271,3337890.34
"53187",3709,5035.07
"53188",20221,13374.14
"53189",28179,1012.8
"53190",38880,4648.75
"53191",13954,1608.76
"53192",17750,8315.74
"53193",64346,1143.95
"53194",21271,7035.61
"53195",29348,5392.32
"53196",27759,12806.36
"53197",34045,13052.68
"53198",1381,5106.82
"53199",50318,3831.86
"53200",35002,165.81
"53201",57732,3539.09
"53202",71708,977.96
"53203",15170,4983.34
"53204",64721,9965.3
"53205",13851,114.27
"53206",70169,8324
"53207",30513,17402.41
"53208",68258,2114.3
"53209",42297,810.5
"53210",43870,18126.93
"53211",37772,84.76
"53212",59798,21277.19
"53213",46758,10.99
"53214",28719,268.39
"53215",48767,6427.62
"53216",52240,25.82
"53217",48293,4909.83
"53218",54703,13440.38
"53219",61336,10245.3
"53220",51859,3523.7
"53221",10112,3.02
"53222",39467,188.59
"53223",29266,3608.75
"53224",32428,6117.08
"53225",46293,2320.45
"53226",19370,307.53
"53227",49362,18710.55
"53228",70953,893.52
"53229",70325,1365.37
"53230",48119,560.28
"53231",59548,416.39
"53232",45818,18643
"53233",69142,1249.86
"53234",73651,8449.74
"53235",9022,59.39
"53236",699,1010.04
"53237",25071,3972.11
"53238",59469,17.46
"53239",19002,7901.33
"53240",29657,3337890.34
"53241",51533,4255.7
"53242",25818,3484.7
"53243",70410,16331.95
"53244",64108,982.93
"53245",38079,4661.79
"53246",32853,9945.59
"53247",25861,10539.51
"53248",24080,3337890.34
"53249",35274,6288.66
"53250",20846,11159.28
"53251",4126,2321.09
"53252",6910,20.98
"53253",4241,5146.53
"53254",50793,3904.15
"53255",54764,6525.23
"53256",52870,6394.71
"53257",1754,4486.15
"53258",72818,3551.25
"53259",16173,10.14
"53260",65755,24.97
"53261",56981,240.9
"53262",978,236.16
"53263",29499,10815.81
"53264",72787,6400.03
"53265",47717,955
"53266",19332,443.29
"53267",50317,14192.58
"53268",59214,44.08
"53269",25794,38860.41
"53270",64600,379.27
"53271",59636,4434.74
"53272",24613,5666.81
"53273",3926,6026.99
"53274",33237,502.42
"53275",59046,7828.56
"53276",37936,3228.45
"53277",14488,1848.47
"53278",9142,1389.92
"53279",66193,356.41
"53280",62537,111.73
"53281",52755,3432.76
"53282",22522,14936.95
"53283",10070,346.86
"53284",62529,40.38
"53285",18670,12700.88
"53286",36061,3129.12
"53287",56413,4835.92
"53288",35286,3873.35
"53289",52162,6431.74
"53290",3290,20757.06
"53291",60759,2041.73
"53292",1235,1446.83
"53293",51764,17.61
"53294",50901,3337890.34
"53295",30500,287.23
"53296",40993,6811.76
"53297",29838,11973.95
"53298",4125,9.25
"53299",61635,16214.85
"53300",9493,55.37
"53301",66380,5831.59
"53302",15252,2047.18
"53303",53045,211.14
"53304",56198,21.32
"53305",12130,4053.93
"53306",19471,264.06
"53307",62918,526.94
"53308",8773,45.07
"53309",14003,979.86
"53310",67772,6496.23
"53311",18391,333.65
"53312",52455,73.27
"53313",6415,16435.72
"53314",13060,140.48
"53315",31907,22294.29
"53316",40818,240.76
"53317",37393,4123.01
"53318",18084,2901.23
"53319",5820,399.57
"53320",3921,793.51
"53321",6298,7058.02
"53322",54506,23209.74
"53323",53517,9349.76
"53324",47378,174.3
"53325",11640,551.42
"53326",3069,10936.74
"53327",63268,20.53
"53328",67881,8558.58
"53329",73957,293.45
"53330",59159,5924.3
"53331",59733,20809.78
"53332",37447,63.9
"53333",54444,89.61
"53334",7024,588.55
"53335",55494,637.87
"53336",43639,8602.32
"53337",13478,225.86
"53338",31179,61.34
"53339",73383,35264.76
"53340",29692,9544.53
"53341",15091,239.57
"53342",24622,18700.6
"53343",97,2667.53
"53344",10036,20.13
"53345",61383,1670.75
"53346",50013,27406.95
"53347",17506,10659.18
"53348",30952,2140.54
"53349",73689,1501.45
"53350",43610,2085.23
"53351",53856,4886.64
"53352",13018,37014.01
"53353",8643,33364.81
"53354",49957,12967.47
"53355",65664,877.53
"53356",62507,21.65
"53357",70611,2.85
"53358",64491,5961.77
"53359",2731,3270.51
"53360",32433,1899.6
"53361",72817,377.33
"53362",54613,745.56
"53363",14866,284.74
"53364",25376,148.09
"53365",73920,6899.01
"53366",72207,12054.77
"53367",65112,434.3
"53368",13311,8307.81
"53369",48031,7848.07
"53370",72933,246.5
"53371",16514,11988.57
"53372",53312,226.62
"53373",36226,4555.09
"53374",44197,2737.34
"53375",23448,196.22
"53376",29946,577.51
"53377",28828,18851.66
"53378",55028,694.67
"53379",7378,177.41
"53380",34640,1708.22
"53381",53485,125.51
"53382",32441,7969.94
"53383",17310,825.91
"53384",60650,6626.35
"53385",59787,263.39
"53386",8550,4426.35
"53387",57043,6820.71
"53388",60059,2664.35
"53389",45321,13461.29
"53390",63135,25.32
"53391",34498,634.67
"53392",47937,3204.35
"53393",38063,247.13
"53394",26467,22408.09
"53395",42821,8402.81
"53396",60284,80.38
"53397",13113,1201.83
"53398",3697,5771.13
"53399",21659,5773.69
"53400",20624,1600.95
"53401",59872,1665.67
"53402",59776,5219.39
"53403",66628,977.66
"53404",36480,856.5
"53405",13777,3337890.34
"53406",2346,2924.82
"53407",7908,224.37
"53408",68771,6275.69
"53409",20750,3337890.34
"53410",9645,544.48
"53411",55825,159.2
"53412",65490,395.19
"53413",49998,10417.74
"53414",56225,85.1
"53415",23506,2546.57
"53416",8271,184.12
"53417",67319,1802.96
"53418",56178,4313.16
"53419",22274,6109.12
"53420",28067,12155.01
"53421",31380,13033.73
"53422",45114,10980.2
"53423",59697,6695.72
"53424",43441,33.62
"53425",72750,1593.52
"53426",40172,141.8
"53427",50676,6289.85
"53428",15785,645.58
"53429",17820,2593.64
"53430",71061,2100.15
"53431",58675,700.18
"53432",68506,352.58
"53433",61254,19164.79
"53434",29971,1975.59
"53435",33216,7169.1
"53436",23341,3337890.34
"53437",49883,1147.99
"53438",31682,14253.89
"53439",43288,2632.44
"53440",35861,103.3
"53441",32480,9240.58
"53442",21595,3337890.34
"53443",1834,972.04
"53444",57138,4118.13
"53445",31195,7272.11
"53446",25877,4053.16
"53447",1041,250.29
"53448",57282,8642.58
"53449",68685,8435.12
"53450",63330,808.35
"53451",68042,3596.92
"53452",58818,592.49
"53453",40103,7815.32
"53454",29569,16.64
"53455",27676,743.71
"53456",72291,7228.24
"53457",5926,73.73
"53458",21767,3428.28
"53459",50269,12328.95
"53460",41022,448.79
"53461",59971,93.54
"53462",31784,42.66
"53463",43834,406.22
"53464",294,855.22
"53465",67986,14691.04
"53466",62645,2968.94
"53467",6296,6461.32
"53468",55249,4981.05
"53469",26264,5138.53
"53470",62003,7386.64
"53471",34864,235.77
"53472",21309,6021.15
"53473",37266,874.44
"53474",24307,5252.04
"53475",19609,13763.24
"53476",49392,3858.92
"53477",26694,11223.39
"53478",41453,551.3
"53479",31434,26.02
"53480",32570,30374.17
"53481",65764,3337890.34
"53482",53690,3916.79
"53483",5120,392.9
"53484",23623,19018.97
"53485",63307,196.51
"53486",25262,829.99
"53487",20150,17383.34
"53488",37061,415.94
"53489",17072,24639.32
"53490",29995,21171.72
"53491",4067,14940.9
"53492",37742,2996.94
"53493",13525,14749.51
"53494",38523,38031.5
"53495",30367,1720.34
"53496",26487,3075.05
"53497",20444,3960.13
"53498",32416,5978.08
"53499",9778,3333.26
"53500",70571,491.08
"53501",5679,8669.53
"53502",46813,36.35
"53503",58512,14805.7
"53504",49189,4504.1
"53505",20136,503.76
"53506",53113,1138.63
"53507",16677,3911.59
"53508",33411,6058.26
"53509",20254,15999.07
"53510",14885,11415
"53511",49507,9322.67
"53512",65718,776.07
"53513",16505,1158.4
"53514",27586,183.22
"53515",7485,121.7
"53516",18098,178.33
"53517",35692,12990.24
"53518",3975,10703.22
"53519",62913,254.73
"53520",54516,14704.07
"53521",9071,36724.84
"53522",52948,2528.14
"53523",49038,1094.67
"53524",42465,135.07
"53525",34491,2102.89
"53526",43892,1208.83
"53527",54208,1114.13
"53528",1354,329.37
"53529",47108,833.65
"53530",68772,5003.24
"53531",26241,4626.3
"53532",11578,3056.91
"53533",34049,1778.07
"53534",64976,75.7
"53535",30156,126.12
"53536",43567,15678.05
"53537",71208,21166.99
"53538",69058,2658.12
"53539",47627,13069.39
"53540",44970,181.29
"53541",24828,12231.75
"53542",60785,3856.53
"53543",32539,2495.82
"53544",49408,3400.16
"53545",37445,51001.07
"53546",1662,13361.27
"53547",47973,37.01
"53548",43360,139.89
"53549",5699,2198.25
"53550",44244,833.79
"53551",60375,1140.5
"53552",65286,2562.22
"53553",39983,3337890.34
"53554",9808,4622.7
"53555",24602,8684.19
"53556",33390,470.79
"53557",48916,13683.47
"53558",10297,226.67
"53559",12899,492.03
"53560",33664,34442
"53561",44934,2839.56
"53562",40242,10321.68
"53563",28166,18172.8
"53564",60642,100.5
"53565",14931,7381.07
"53566",38577,3199.9
"53567",49055,14.52
"53568",59125,10957.56
"53569",65564,68.36
"53570",37052,43231.57
"53571",50447,7176.44
"53572",24839,6649.34
"53573",61332,119.87
"53574",59370,5728.24
"53575",355,1582.77
"53576",71956,8.2
"53577",10917,1211.52
"53578",55851,12931.97
"53579",27145,4330.4
"53580",69688,9749.78
"53581",6798,2368.91
"53582",26755,6211.93
"53583",66672,2782.12
"53584",7651,14.63
"53585",37371,517.66
"53586",37443,3716.69
"53587",64007,503.95
"53588",31269,3306.46
"53589",45512,197.21
"53590",35648,2581.69
"53591",6744,9475.38
"53592",55050,118.53
"53593",1825,332.24
"53594",21304,7100.9
"53595",687,35243.36
"53596",6653,4290.84
"53597",397,657.52
"53598",55381,192.62
"53599",60143,377.25
"53600",61701,4346.52
"53601",41952,0.11
"53602",36393,120.68
"53603",49103,7040.07
"53604",70786,1832.74
"53605",64790,119.68
"53606",25160,998.79
"53607",50483,7310.31
"53608",4726,2804.25
"53609",20088,1474.73
"53610",10165,10105.31
"53611",16571,98.69
"53612",29000,3268.27
"53613",45141,146.48
"53614",51538,16937.28
"53615",52894,723.61
"53616",54133,1425.63
"53617",2264,9791.86
"53618",25217,3776.39
"53619",31977,139.89
"53620",60673,1047.51
"53621",74002,276.06
"53622",50188,1490.23
"53623",44007,2170.46
"53624",25142,893.83
"53625",71851,72.28
"53626",32740,295.39
"53627",24870,13215.12
"53628",13359,4937.07
"53629",66697,1635.93
"53630",64297,29467.13
"53631",1716,378.13
"53632",39646,7609.28
"53633",49360,1729.55
"53634",69165,132.95
"53635",54400,28731.67
"53636",10769,11498.4
"53637",70826,46840.33
"53638",24873,1726.29
"53639",7982,880.82
"53640",14464,3337890.34
"53641",33759,3330.77
"53642",41877,1484.04
"53643",30562,3265.74
"53644",38165,7225
"53645",68415,16299.61
"53646",55874,89.68
"53647",39719,77.17
"53648",20757,7002.81
"53649",27211,1045.56
"53650",29723,4553.51
"53651",20770,12161.49
"53652",15414,301.82
"53653",39225,18507.02
"53654",17701,1654.22
"53655",66808,8727.76
"53656",17673,1522.03
"53657",23656,7262.87
"53658",26022,624.68
"53659",8520,167.56
"53660",28887,6145.78
"53661",39228,1607.97
"53662",53527,43.16
"53663",13942,11189.83
"53664",18960,4897.71
"53665",40302,315.96
"53666",13362,6166.85
"53667",66071,6059.32
"53668",36575,4700.5
"53669",46251,8438.04
"53670",37554,318.43
"53671",11500,349.59
"53672",10839,3159.65
"53673",47276,141.95
"53674",36800,7413.78
"53675",55865,2977.87
"53676",67887,708.89
"53677",45902,2981.78
"53678",57359,9303.54
"53679",35912,10751.1
"53680",63572,590.05
"53681",73862,76.4
"53682",55096,1488.37
"53683",8961,7897.92
"53684",10212,3337890.34
"53685",67995,518.38
"53686",16151,5823.09
"53687",59603,14361.35
"53688",58487,2663.26
"53689",70840,5051.82
"53690",50826,14597.31
"53691",384,10045.29
"53692",54660,979.82
"53693",24679,539.9
"53694",19973,3940.61
"53695",47328,1431.86
"53696",72062,368.02
"53697",63825,3303.11
"53698",39030,12029.14
"53699",18323,8.2
"53700",65331,17131.43
"53701",67233,4166.88
"53702",62863,134.97
"53703",66314,374.97
"53704",9656,157.88
"53705",48748,39.64
"53706",55929,316.98
"53707",13673,49.73
"53708",34371,13191.68
"53709",37401,337.77
"53710",68905,5686.04
"53711",22430,2682.65
"53712",10390,3723.77
"53713",12742,2682.79
"53714",19140,96.05
"53715",1956,642.43
"53716",5850,383.47
"53717",66894,472.41
"53718",68517,21719.85
"53719",46874,2539.28
"53720",36261,75.78
"53721",27910,2121.08
"53722",29449,3337890.34
"53723",378,263.84
"53724",42946,440.22
"53725",51918,11237.61
"53726",52227,43132.21
"53727",54542,14.92
"53728",57397,8169.54
"53729",56,2145.53
"53730",37516,8310.83
"53731",16399,2219.58
"53732",19275,2699.76
"53733",57285,1398.92
"53734",43034,2403.54
"53735",22982,15670.33
"53736",22360,5337.99
"53737",58380,409.67
"53738",70487,890.57
"53739",40645,31977.18
"53740",46041,5451.54
"53741",47453,688.99
"53742",24099,5925.88
"53743",46607,9020.05
"53744",1674,8289.24
"53745",72711,6375.84
"53746",47442,3068.46
"53747",26172,9136.85
"53748",43439,874.33
"53749",34132,223.42
"53750",30593,1009.69
"53751",57443,12958.87
"53752",42640,24677.91
"53753",22067,17195.43
"53754",13738,4726.5
"53755",48438,431.94
"53756",57849,13653.36
"53757",28996,43659.26
"53758",20293,8492.47
"53759",73065,8875.06
"53760",3053,5112.21
"53761",9884,425.91
"53762",37332,3337890.34
"53763",1255,15060.57
"53764",46984,834.85
"53765",28005,16871.95
"53766",56675,1474.63
"53767",24685,32121.95
"53768",63110,767.54
"53769",73946,12627.68
"53770",13544,6915.73
"53771",52271,344.21
"53772",6855,5032.61
"53773",69397,3797.19
"53774",18262,1054.15
"53775",20501,816.76
"53776",64423,2015.88
"53777",5030,247.27
"53778",29574,887.46
"53779",10074,12407.38
"53780",22709,9234.92
"53781",66752,171.96
"53782",45041,8409.8
"53783",53187,2321.83
"53784",15203,16444.58
"53785",900,4788.71
"53786",13718,272.01
"53787",13397,494.26
"53788",23474,7030.61
"53789",51208,356.63
"53790",17371,5054.3
"53791",367,313.39
"53792",42200,199.79
"53793",6861,713.6
"53794",35838,10880.56
"53795",22333,3173.37
"53796",72614,1660.63
"53797",47331,11018.67
"53798",53712,240.21
"53799",9343,1247.83
"53800",7251,1340.35
"53801",174,266.16
"53802",25128,51.6
"53803",46687,453.02
"53804",44164,32346.4
"53805",28199,1403.07
"53806",16409,1353.74
"53807",20286,3140.88
"53808",40838,11457.16
"53809",60697,13822.58
"53810",46749,22483.55
"53811",64136,6414.42
"53812",67672,143.99
"53813",66601,4544.74
"53814",39820,99.36
"53815",13099,13425.75
"53816",74100,124.52
"53817",26775,4718.31
"53818",4595,558.92
"53819",58102,3337890.34
"53820",67681,2553.01
"53821",55062,2100.93
"53822",31675,22696.74
"53823",73098,3179.96
"53824",6231,635.87
"53825",46051,183.72
"53826",47721,15934.8
"53827",22894,1467.65
"53828",56190,13602.17
"53829",45519,622.39
"53830",31001,824.38
"53831",34886,7575.27
"53832",35386,14860.98
"53833",66206,3337890.34
"53834",71447,858.33
"53835",68099,187.74
"53836",51491,128.92
"53837",38331,16703.65
"53838",37000,89.47
"53839",40146,1229.63
"53840",45009,2862.42
"53841",24401,2767.32
"53842",24150,40.45
"53843",18082,361.43
"53844",36266,20676.26
"53845",3465,179.68
"53846",34164,49.29
"53847",49289,1856.68
"53848",30444,351.73
"53849",51586,70.81
"53850",13908,258.71
"53851",13309,863.48
"53852",42701,17635.48
"53853",70488,2197.71
"53854",33498,11269.64
"53855",31312,1516.3
"53856",39441,38.65
"53857",62726,4437.14
"53858",18494,2191.55
"53859",56997,406.54
"53860",4591,190.58
"53861",60322,12337.25
"53862",8165,17025.64
"53863",67300,829.11
"53864",22783,4727.51
"53865",52954,1208.49
"53866",5789,2745.06
"53867",44500,376.66
"53868",70755,12532.4
"53869",61773,3555.09
"53870",9728,556
"53871",41547,13678.32
"53872",43897,5274.73
"53873",73895,500.61
"53874",22288,7783.84
"53875",44829,401.26
"53876",30799,108.43
"53877",73779,7844.89
"53878",9616,839.99
"53879",48715,17780.32
"53880",20423,8231.5
"53881",18805,8111.79
"53882",60292,38.28
"53883",9318,4543.28
"53884",63539,324.38
"53885",35195,20.74
"53886",35373,27009.68
"53887",61273,8779.5
"53888",21577,417.37
"53889",45957,3337890.34
"53890",70430,5121.34
"53891",20827,7920.22
"53892",13408,386.43
"53893",36869,70.24
"53894",31502,19934.59
"53895",59356,8150.2
"53896",62980,817.76
"53897",64328,1577.24
"53898",30442,17431.83
"53899",56182,30.81
"53900",57224,975.82
"53901",37658,12849.73
"53902",66148,2152.99
"53903",43527,1122.98
"53904",62440,152.94
"53905",49778,9492
"53906",20274,217.84
"53907",1106,248.24
"53908",67056,7464.52
"53909",44649,11192.42
"53910",66733,106.85
"53911",56255,10176.98
"53912",55951,1940.3
"53913",57087,406.66
"53914",4734,10740.65
"53915",47273,1236.45
"53916",39353,2417.79
"53917",4642,22239.65
"53918",56293,680.34
"53919",9621,4262.18
"53920",12186,31.18
"53921",52424,16379.94
"53922",57667,281.82
"53923",36383,1919.06
"53924",35843,3750.54
"53925",65033,16523.95
"53926",64746,14339.01
"53927",53949,10575.65
"53928",330,59.27
"53929",25492,13829.87
"53930",73010,264.1
"53931",33268,33707.74
"53932",50651,548.99
"53933",50745,228.68
"53934",46313,698.83
"53935",366,1218.29
"53936",23624,8639.92
"53937",24,1322.97
"53938",17091,1367.08
"53939",17208,1297.62
"53940",16108,6396.8
"53941",24960,8647.28
"53942",765,3474.51
"53943",4403,985.65
"53944",24249,1393.86
"53945",55001,3337890.34
"53946",22404,923.82
"53947",6194,3169.1
"53948",45482,3582.96
"53949",26559,153.1
"53950",40083,14241.08
"53951",47934,166.13
"53952",64000,2689.13
"53953",14471,11409.99
"53954",19673,426.27
"53955",2145,2487.76
"53956",67764,3861.6
"53957",64486,85.39
"53958",62710,10722.16
"53959",14222,304.19
"53960",15217,20381.66
"53961",20675,3337890.34
"53962",3229,7384.23
"53963",48495,29.87
"53964",31474,118.87
"53965",9625,3519.54
"53966",48830,3337890.34
"53967",15096,7761.29
"53968",64457,126.99
"53969",58336,1300.58
"53970",55432,355.84
"53971",21454,33.54
"53972",2642,25.52
"53973",65175,9372.25
"53974",23767,504.81
"53975",24947,273.3
"53976",38598,2346.98
"53977",51409,4967.36
"53978",10787,41305.65
"53979",73042,3237.68
"53980",66774,7369.29
"53981",63834,41617.43
"53982",7530,6845.99
"53983",18325,709.5
"53984",21661,3669.58
"53985",4544,556.45
"53986",37138,9002.26
"53987",60760,452.07
"53988",42291,371.6
"53989",33319,373.47
"53990",69599,1626.13
"53991",16534,1281.97
"53992",49895,1609.18
"53993",31497,10911.14
"53994",42037,53.55
"53995",16637,2684.77
"53996",36303,5463.34
"53997",14589,132.46
"53998",19251,3337890.34
"53999",56334,3337890.34
"54000",29893,1063.68
"54001",65985,11608.6
"54002",15677,10725.55
"54003",45106,8740.55
"54004",12595,3333.02
"54005",39273,1021.93
"54006",44987,8495.52
"54007",28232,8343.69
"54008",21871,1096.92
"54009",65711,5135.67
"54010",36297,10224.36
"54011",16966,2235.75
"54012",22850,81.77
"54013",2698,3171.91
"54014",22957,79.04
"54015",1560,491.38
"54016",39536,103.47
"54017",8255,1104.66
"54018",2912,531.38
"54019",67238,11065.97
"54020",55398,4758.66
"54021",675,46941.71
"54022",8386,176.06
"54023",24305,7643.77
"54024",13889,151.59
"54025",46104,10475.33
"54026",63971,1811.42
"54027",12257,630.8
"54028",8031,147.72
"54029",7536,3668.59
"54030",2171,2720.82
"54031",41000,3408.21
"54032",51382,4398.67
"54033",26139,1919.42
"54034",64945,99.15
"54035",28479,6128.78
"54036",29697,395.53
"54037",20416,6967.37
"54038",47608,7232.74
"54039",27713,6642.34
"54040",4488,8968.15
"54041",71232,7183.6
"54042",28892,3965.54
"54043",48650,9122.92
"54044",35077,4600.27
"54045",44614,685.79
"54046",11076,1131.43
"54047",54316,400.66
"54048",60523,14845.43
"54049",50769,3128.48
"54050",15063,4505.49
"54051",14970,13904.15
"54052",8158,4721.18
"54053",3683,685.08
"54054",13289,5070.04
"54055",1399,24618.74
"54056",25359,3337890.34
"54057",14745,6167.73
"54058",46724,1443
"54059",43613,1663.9
"54060",29373,6362.01
"54061",7023,6570.12
"54062",62961,10206.94
"54063",66472,310.33
"54064",64309,9322.79
"54065",1643,8598.78
"54066",30541,111.95
"54067",3074,2321.76
"54068",28767,440.43
"54069",42629,4132.64
"54070",62276,11.08
"54071",19892,530.11
"54072",40677,832.94
"54073",23652,6568.25
"54074",10157,5388.55
"54075",72813,365.51
"54076",21196,24197.03
"54077",27874,6877.63
"54078",32985,20218
"54079",50216,1222.29
"54080",22700,13209.83
"54081",70378,1445.86
"54082",67171,366.1
"54083",6929,10078.91
"54084",47289,309.48
"54085",56650,14344.3
"54086",5085,16521.23
"54087",26917,527.3
"54088",26976,502.81
"54089",38621,1967.69
"54090",65568,36541.06
"54091",16557,10528.41
"54092",55549,638.21
"54093",27391,5482.69
"54094",35561,3581.42
"54095",58367,4223.09
"54096",35580,10435.66
"54097",1007,9531.4
"54098",16489,1587.66
"54099",3860,16888.67
"54100",68788,683.9
"54101",47800,16773.46
"54102",25785,1233.26
"54103",55883,17210.77
"54104",63434,5641.61
"54105",20138,22.34
"54106",52602,10.15
"54107",42105,162.04
"54108",35851,2030.53
"54109",21859,47.4
"54110",52577,9180.09
"54111",349,9067.16
"54112",32373,790.4
"54113",24559,3337890.34
"54114",10312,9168.53
"54115",62876,2333.74
"54116",40559,37606.85
"54117",5372,13528.02
"54118",31496,35.9
"54119",62047,2495.14
"54120",66713,3560.39
"54121",66438,4.89
"54122",1654,832.63
"54123",60437,10217.46
"54124",43566,2953.52
"54125",1770,1240.36
"54126",17876,212.57
"54127",25414,32.99
"54128",53756,9907.6
"54129",35206,6238.87
"54130",25151,283.8
"54131",58922,26958.66
"54132",28775,809.31
"54133",616,9489.24
"54134",21935,467.28
"54135",4786,367.12
"54136",15943,3617.8
"54137",55719,2647.61
"54138",26129,104.87
"54139",62615,7529.77
"54140",67563,10245.82
"54141",27641,225.91
"54142",56824,438.89
"54143",7769,9398.05
"54144",35316,1461.29
"54145",63368,546.08
"54146",17800,2805.28
"54147",350,251.89
"54148",1941,2149.72
"54149",1391,6901.58
"54150",328,75.05
"54151",11860,20535.81
"54152",49114,11093.23
"54153",64358,3905.08
"54154",64964,14657.53
"54155",28832,86.28
"54156",43701,803.87
"54157",25405,117.05
"54158",42241,178.73
"54159",14621,3337890.34
"54160",33393,1579.4
"54161",29790,94.83
"54162",55867,1652.11
"54163",25696,93.06
"54164",47765,1964.73
"54165",4287,4607.92
"54166",18130,3276.76
"54167",29540,5400.39
"54168",71614,396.57
"54169",58798,5357.9
"54170",70542,8.54
"54171",1004,99.17
"54172",1552,761.75
"54173",73732,1183.5
"54174",62160,9347.55
"54175",29039,221.47
"54176",28133,17.51
"54177",34502,11888.95
"54178",60791,3671.68
"54179",65156,236.71
"54180",56883,9582.86
"54181",30112,4287.8
"54182",48200,4374.73
"54183",13212,2553.97
"54184",26937,820.36
"54185",7168,6139.1
"54186",55871,80.34
"54187",37654,12332.15
"54188",64774,2268.34
"54189",65328,21389.85
"54190",57026,597.62
"54191",11091,4546.12
"54192",69246,7120.17
"54193",10970,921
"54194",51517,3337890.34
"54195",30798,33916.14
"54196",47969,4448.02
"54197",26458,2503.84
"54198",59425,12055.26
"54199",39834,1145.65
"54200",51186,895.79
"54201",36415,519.21
"54202",59272,5010.83
"54203",30066,6579.21
"54204",67997,14971.99
"54205",16131,1006.33
"54206",7527,966.09
"54207",23321,799.41
"54208",55268,20748.84
"54209",72738,362.95
"54210",6846,631.44
"54211",6026,7273.81
"54212",9895,918.67
"54213",38782,4884.02
"54214",44413,4305.75
"54215",1371,276.5
"54216",56441,7715.35
"54217",49191,747.67
"54218",20731,11462.84
"54219",61524,1144.17
"54220",57918,4151.3
"54221",39133,856.3
"54222",65116,2538.17
"54223",27923,2468.63
"54224",17239,6424.99
"54225",56676,10505.22
"54226",69212,341.8
"54227",54449,68.79
"54228",28753,15745.93
"54229",46039,800.67
"54230",38178,4541.87
"54231",5931,1616.78
"54232",63581,327.29
"54233",36082,988.35
"54234",9057,13643
"54235",46011,6049.88
"54236",67129,727.25
"54237",7635,3153.05
"54238",7631,12200.8
"54239",24780,3875.4
